UserID,UserName,Age,Gender,Email,Experience,Expertise,TeacherRating,CourseRating
U01097,aaronhinton,29,Female,debra95@yahoo.com,4,Data Science,3.66,3.65
U01098,robert85,17,Female,xbarker@yahoo.com,1,Machine Learning,4.3,3.96
U01099,joyweaver,35,Female,escott@gmail.com,8,Web Dev,4.09,3.79
U01100,zparrish,24,Female,sanchezamber@gmail.com,7,Web Dev,4.42,3.95
U01101,nicole06,33,Male,aprilwoodard@gmail.com,7,Web Dev,4.71,4.59
U01102,brian27,23,Female,meghangreen@outlook.com,3,Web Dev,3.95,3.91
U01103,ywheeler,22,Male,michellewhitney@yahoo.com,10,Data Science,4.94,4.81
U01104,russellbryant,29,Male,marshjohn@hotmail.com,10,Data Science,4.3,4.29
U01105,brownsusan,27,Male,wbailey@hotmail.com,3,Cyber Security,4.43,4.41
U01106,johnsjulie,31,Male,christopherbrown@outlook.com,2,Machine Learning,4.52,4.06
U01107,chris50,30,Female,robynsmith@gmail.com,1,Machine Learning,4.5,4.32
U01108,stoneandrew,16,Male,smithchristopher@hotmail.com,7,Web Dev,4.27,4.06
U01109,christopher92,24,Female,hallcrystal@outlook.com,7,Data Science,4.14,4.13
U01110,garrettbrandi,23,Female,kenneth82@outlook.com,2,Web Dev,3.58,3.44
U01111,fitzgeraldmarie,31,Male,ericmoore@outlook.com,7,Cyber Security,3.53,3.13
U01112,brownbrian,24,Female,christopherpreston@hotmail.com,8,Machine Learning,4.04,3.73
U01113,gdavis,22,Female,angiemccann@gmail.com,1,Machine Learning,4.0,3.62
U01114,ericksonedward,32,Male,qchang@gmail.com,9,Web Dev,4.08,3.86
U01115,nmartinez,18,Male,badams@yahoo.com,7,Cyber Security,3.71,3.56
U01116,wgomez,21,Female,chad64@yahoo.com,3,Machine Learning,4.61,4.37
U01117,brian45,23,Female,ajones@hotmail.com,8,Cyber Security,4.79,4.63
U01118,elliottjoseph,31,Male,davidtaylor@outlook.com,7,Cyber Security,4.91,4.49
U01119,bswanson,17,Female,erica19@hotmail.com,8,Web Dev,4.24,4.09
U01120,ashleymarshall,35,Female,paul48@yahoo.com,6,Data Science,4.55,4.22
U01121,qmcintyre,20,Male,fbrown@yahoo.com,9,Web Dev,4.78,4.71
U01122,kathrynsutton,29,Female,medwards@yahoo.com,5,Data Science,4.13,3.79
U01123,garzamichael,29,Female,kimberly19@outlook.com,3,Cyber Security,3.96,3.5
U01124,vgill,30,Female,richardpaul@hotmail.com,3,Data Science,4.91,4.61
U01125,sandracruz,32,Female,judyowen@hotmail.com,1,Cyber Security,4.27,3.99
U01126,xdaniels,15,Male,gregoryhess@outlook.com,8,Machine Learning,4.25,3.77
U01127,amanda40,28,Female,rebecca93@hotmail.com,2,Machine Learning,3.77,3.46
U01128,vthompson,31,Female,castillojohn@gmail.com,3,Machine Learning,3.66,3.53
U01129,robertvillegas,28,Female,briana87@gmail.com,8,Web Dev,4.76,4.61
U01130,calebmclaughlin,28,Male,gabriel37@hotmail.com,8,Web Dev,4.42,4.07
U01131,jmartinez,25,Male,kimberly80@gmail.com,4,Cyber Security,3.99,3.62
U01132,sandrabrown,27,Female,bruceevans@yahoo.com,4,Machine Learning,3.79,3.64
U01133,mlee,35,Female,robertsalexander@outlook.com,5,Web Dev,4.33,4.16
U01134,cameron67,19,Female,martinezronald@gmail.com,6,Machine Learning,4.38,3.88
U01135,joseph79,22,Male,ytaylor@yahoo.com,5,Web Dev,3.81,3.76
U01136,carlmcclain,35,Male,lisabrown@hotmail.com,7,Data Science,4.78,4.58
U01137,jacobkerr,28,Female,johngray@gmail.com,2,Data Science,3.63,3.6
U01138,xrowland,22,Female,flemingchelsea@hotmail.com,7,Machine Learning,4.03,3.62
U01139,corey88,22,Female,wjohnson@hotmail.com,10,Cyber Security,4.52,4.47
U01140,matthew95,29,Female,hunter59@outlook.com,7,Web Dev,3.91,3.57
U01141,montoyabenjamin,17,Female,bellkaren@yahoo.com,1,Web Dev,4.74,4.71
U01142,monicastevenson,27,Male,donaldcollier@gmail.com,7,Data Science,4.61,4.27
U01143,michealwhite,31,Male,reneehenderson@yahoo.com,5,Data Science,4.68,4.26
U01144,fsanders,29,Female,wevans@yahoo.com,3,Cyber Security,3.68,3.48
U01145,hfields,15,Female,colewright@yahoo.com,3,Cyber Security,3.71,3.45
U01146,ibrown,15,Male,adamsteresa@gmail.com,4,Cyber Security,3.93,3.73
U01147,wendy58,15,Male,dwhite@outlook.com,2,Machine Learning,4.28,4.13
U01148,michaela68,28,Male,katie01@hotmail.com,2,Data Science,4.62,4.22
U01149,jbrown,26,Female,meganhuffman@outlook.com,1,Machine Learning,4.75,4.61
U01150,nicholeellis,20,Male,kayla32@yahoo.com,5,Data Science,4.56,4.2
U01151,jjimenez,28,Female,craig42@yahoo.com,4,Data Science,4.89,4.79
U01152,penalisa,34,Male,mark00@hotmail.com,10,Web Dev,4.61,4.49
U01153,stevenbarron,15,Female,amy11@hotmail.com,2,Data Science,3.96,3.79
U01154,joanna92,24,Male,jonesjasmine@hotmail.com,3,Data Science,3.9,3.61
U01155,juan00,32,Female,derrickscott@outlook.com,7,Machine Learning,4.54,4.31
U01156,roblesjeremy,30,Male,lauriedavies@hotmail.com,7,Data Science,3.79,3.42
U01157,elizabeth72,31,Female,pruittshannon@gmail.com,4,Machine Learning,3.64,3.53
U01158,zachary52,35,Male,mathiskevin@hotmail.com,5,Cyber Security,4.3,4.29
U01159,marissaherrera,26,Female,cyu@hotmail.com,5,Data Science,4.73,4.34
U01160,jbrewer,15,Female,steven39@gmail.com,6,Data Science,3.65,3.24
U01161,owensteresa,33,Male,melissa33@outlook.com,9,Machine Learning,4.69,4.66
U01162,jacksonspencer,19,Female,suedavila@yahoo.com,2,Cyber Security,4.72,4.41
U01163,melissabrown,24,Male,johnross@yahoo.com,5,Web Dev,4.22,4.03
U01164,estone,25,Female,rhondawallace@hotmail.com,3,Cyber Security,3.59,3.19
U01165,janice83,24,Male,annette68@hotmail.com,4,Machine Learning,3.76,3.32
U01166,gcantu,21,Male,freemandaniel@hotmail.com,10,Cyber Security,4.56,4.13
U01167,manuelmcdowell,16,Female,maria23@yahoo.com,6,Machine Learning,4.57,4.18
U01168,dawn22,27,Female,jimenezlori@gmail.com,8,Machine Learning,4.85,4.72
U01169,monicasantos,31,Female,gonzalesashlee@yahoo.com,1,Web Dev,4.37,3.96
U01170,dwashington,27,Female,ycoffey@yahoo.com,10,Data Science,3.69,3.42
U01171,smayo,19,Male,fkemp@outlook.com,8,Machine Learning,3.68,3.65
U01172,todd75,30,Male,jerryhall@hotmail.com,7,Machine Learning,4.58,4.35
U01173,cwheeler,26,Female,oward@yahoo.com,1,Web Dev,3.78,3.31
U01174,denise08,15,Female,karen98@outlook.com,2,Machine Learning,3.99,3.55
U01175,melissa04,20,Female,april94@yahoo.com,3,Data Science,4.23,4.18
U01176,hooverrobert,20,Male,johngross@yahoo.com,1,Web Dev,3.54,3.17
U01177,keith32,16,Male,katienelson@outlook.com,9,Data Science,3.87,3.47
U01178,michaelholden,21,Female,patriciaallen@yahoo.com,8,Data Science,4.11,3.97
U01179,alan43,31,Female,qprice@gmail.com,2,Web Dev,3.92,3.68
U01180,crawfordcarol,18,Male,brandon16@yahoo.com,9,Machine Learning,3.7,3.34
U01181,zgonzalez,27,Female,dawn03@gmail.com,7,Data Science,4.59,4.37
U01182,masoncynthia,25,Female,charlesmurray@outlook.com,9,Data Science,4.72,4.66
U01183,rogeradams,21,Female,iking@outlook.com,6,Data Science,3.89,3.54
U01184,lopezmackenzie,31,Male,mcculloughtaylor@gmail.com,6,Data Science,4.66,4.2
U01185,kdavis,28,Male,cherrykristen@gmail.com,4,Web Dev,4.08,3.75
U01186,ronaldjohnson,34,Male,amandaerickson@hotmail.com,10,Web Dev,4.26,3.87
U01187,zvasquez,35,Female,timothy34@gmail.com,10,Cyber Security,4.78,4.6
U01188,hudsonmelinda,24,Male,schmittleslie@hotmail.com,2,Cyber Security,4.62,4.53
U01189,keaton,28,Male,donna01@gmail.com,7,Data Science,4.71,4.39
U01190,paulperez,31,Male,williamscrystal@gmail.com,5,Machine Learning,3.71,3.55
U01191,ygray,28,Female,sandersdavid@hotmail.com,6,Data Science,3.6,3.17
U01192,sarahhampton,20,Female,rburke@gmail.com,2,Machine Learning,4.84,4.78
U01193,tanya85,20,Female,kristinegreen@yahoo.com,5,Data Science,4.08,3.86
U01194,timothy82,32,Female,carriedawson@hotmail.com,10,Cyber Security,3.93,3.73
U01195,cmurray,23,Male,ehayes@outlook.com,4,Cyber Security,4.59,4.12
U01196,mosleychelsea,21,Female,bradleyholland@hotmail.com,9,Machine Learning,4.75,4.67
U01197,sharon57,28,Male,ronaldbell@hotmail.com,6,Data Science,4.79,4.79
U01198,jeffrey72,33,Female,nbaker@hotmail.com,2,Machine Learning,3.97,3.85
U01199,theresa94,17,Female,chelseasmith@outlook.com,1,Cyber Security,4.78,4.37
U01200,phamilton,15,Female,jpaul@yahoo.com,5,Data Science,3.56,3.46
U01201,burtonbryan,28,Male,martinjames@gmail.com,9,Data Science,3.57,3.45
U01202,heidicampos,29,Female,julie05@outlook.com,6,Machine Learning,4.44,4.38
U01203,jared15,15,Male,meyerdavid@hotmail.com,10,Web Dev,3.59,3.23
U01204,johnny06,17,Female,whiteautumn@gmail.com,7,Machine Learning,3.99,3.96
U01205,vanessagray,27,Male,erica64@hotmail.com,5,Cyber Security,4.51,4.34
U01206,seancastaneda,15,Female,andrewtaylor@outlook.com,10,Cyber Security,4.01,3.87
U01207,rachel72,30,Female,qsmith@hotmail.com,6,Cyber Security,3.77,3.49
U01208,kimwilliam,27,Female,nielsenbrianna@outlook.com,5,Cyber Security,3.92,3.55
U01209,maria58,20,Male,anthonymcmillan@outlook.com,9,Cyber Security,4.19,3.92
U01210,lwheeler,22,Female,fsanchez@hotmail.com,6,Web Dev,4.21,3.74
U01211,xsaunders,32,Female,danielthomas@hotmail.com,8,Data Science,4.67,4.19
U01212,choimichelle,18,Female,brenda71@outlook.com,2,Machine Learning,4.63,4.45
U01213,vmathews,20,Female,rcross@outlook.com,9,Machine Learning,4.19,3.8
U01214,twilliams,31,Female,qjackson@hotmail.com,5,Cyber Security,4.77,4.4
U01215,jessicaboyer,15,Female,wpatel@outlook.com,7,Machine Learning,3.67,3.22
U01216,robertserin,15,Male,gsimmons@yahoo.com,10,Cyber Security,3.88,3.66
U01217,lowerysuzanne,25,Female,bowmanerika@outlook.com,1,Web Dev,4.74,4.47
U01218,wagnerhenry,34,Male,megan61@outlook.com,10,Web Dev,4.07,3.86
U01219,christina30,16,Male,glassmegan@yahoo.com,5,Data Science,4.97,4.54
U01220,jessicamiranda,29,Female,prodriguez@gmail.com,10,Web Dev,4.2,4.09
U01221,leonardholmes,32,Male,glendalee@hotmail.com,2,Web Dev,4.69,4.57
U01222,banksdebra,19,Female,brownchristina@hotmail.com,6,Data Science,4.1,3.91
U01223,teresa46,23,Female,brianna85@yahoo.com,1,Machine Learning,4.14,4.02
U01224,villanuevagregory,23,Female,stewartmichael@hotmail.com,3,Cyber Security,4.07,3.79
U01225,michele28,30,Female,jameswilliams@hotmail.com,5,Cyber Security,4.58,4.51
U01226,megan63,31,Female,holdenjamie@gmail.com,4,Machine Learning,4.32,4.16
U01227,geraldspears,15,Male,melissa02@yahoo.com,3,Data Science,4.92,4.46
U01228,andrew58,28,Male,dsheppard@gmail.com,10,Machine Learning,3.88,3.68
U01229,georgereyes,27,Female,brian00@yahoo.com,5,Web Dev,3.65,3.28
U01230,dmanning,23,Female,billyhughes@gmail.com,8,Data Science,4.09,4.03
U01231,kpetersen,21,Female,walkerjohn@yahoo.com,4,Data Science,4.43,4.31
U01232,elaine98,27,Female,hwhite@hotmail.com,1,Data Science,4.79,4.39
U01233,ztran,28,Male,ryan69@outlook.com,7,Cyber Security,4.02,3.64
U01234,johnsingh,27,Male,leewilliams@gmail.com,8,Machine Learning,4.48,4.29
U01235,zacharybell,27,Female,natalieyates@gmail.com,3,Data Science,4.03,3.55
U01236,brettarroyo,20,Female,hbrowning@hotmail.com,6,Data Science,4.43,3.97
U01237,savannah66,24,Male,amandacontreras@outlook.com,2,Data Science,4.83,4.35
U01238,stephengarza,35,Male,wgardner@gmail.com,7,Machine Learning,3.85,3.64
U01239,steve19,20,Male,robinmarshall@gmail.com,8,Cyber Security,4.11,4.01
U01240,kellywiley,16,Male,aaron37@gmail.com,6,Web Dev,4.99,4.68
U01241,leebailey,25,Male,markgibson@outlook.com,6,Cyber Security,4.8,4.46
U01242,stoutjennifer,22,Male,haleandres@hotmail.com,5,Data Science,4.35,4.29
U01243,brooksjessica,31,Female,jesus73@gmail.com,8,Cyber Security,4.27,3.88
U01244,sanderscindy,30,Female,qpaul@yahoo.com,1,Cyber Security,3.93,3.92
U01245,fowlerdavid,35,Male,shawn59@yahoo.com,10,Web Dev,4.28,4.04
U01246,ujackson,27,Male,candicebartlett@hotmail.com,4,Machine Learning,4.77,4.6
U01247,arandall,19,Male,kholt@yahoo.com,4,Machine Learning,4.53,4.16
U01248,pleon,16,Male,andrebenson@hotmail.com,3,Cyber Security,3.94,3.78
U01249,ahenderson,25,Male,williamssandra@yahoo.com,3,Cyber Security,3.8,3.39
U01250,robert97,27,Female,fskinner@gmail.com,4,Machine Learning,3.9,3.6
U01251,ricardobender,29,Male,charleshawkins@yahoo.com,1,Machine Learning,3.75,3.35
U01252,natalie03,19,Female,pallen@yahoo.com,2,Web Dev,3.64,3.15
U01253,juliejackson,17,Male,aortega@hotmail.com,9,Data Science,4.13,3.79
U01254,tsmith,23,Male,selena67@hotmail.com,10,Cyber Security,3.67,3.18
U01255,belljennifer,29,Female,figueroajames@yahoo.com,2,Machine Learning,3.76,3.75
U01256,steelevincent,32,Male,dukematthew@hotmail.com,5,Cyber Security,4.32,4.15
U01257,kconley,29,Female,nicholasrhodes@hotmail.com,9,Cyber Security,3.75,3.7
U01258,riggsmichael,25,Male,turnerjeanette@yahoo.com,9,Machine Learning,3.6,3.47
U01259,ericksonpamela,18,Female,jamesbenton@yahoo.com,8,Web Dev,3.98,3.56
U01260,hughesshannon,31,Female,hstevens@yahoo.com,1,Cyber Security,3.83,3.81
U01261,maxwelljones,25,Male,zpeck@hotmail.com,1,Web Dev,4.27,4.01
U01262,crawfordsherri,29,Female,marycurtis@outlook.com,9,Machine Learning,3.65,3.37
U01263,ymartinez,17,Female,oconnelljennifer@hotmail.com,8,Data Science,4.63,4.35
U01264,jdavis,15,Male,estesjuan@yahoo.com,10,Data Science,4.86,4.62
U01265,durhammichelle,23,Male,kennedynicole@hotmail.com,9,Cyber Security,4.62,4.22
U01266,paulcampos,18,Female,davidcollins@gmail.com,7,Machine Learning,4.3,4.23
U01267,markcarpenter,30,Female,kristine41@hotmail.com,3,Web Dev,4.79,4.63
U01268,jennifer28,33,Male,katrina74@gmail.com,3,Cyber Security,4.54,4.23
U01269,dawnthompson,25,Female,ericbeard@outlook.com,2,Machine Learning,3.52,3.17
U01270,elizabethbates,19,Male,bjones@gmail.com,5,Machine Learning,4.09,3.89
U01271,michaelhurst,23,Female,donald27@yahoo.com,3,Web Dev,4.78,4.34
U01272,qhernandez,16,Female,laura14@outlook.com,6,Cyber Security,4.02,3.81
U01273,johnsonalexander,31,Female,amber26@yahoo.com,2,Machine Learning,3.55,3.35
U01274,stevengonzalez,32,Female,eward@yahoo.com,3,Machine Learning,4.62,4.6
U01275,ellismichael,35,Male,shawn31@hotmail.com,5,Machine Learning,4.7,4.42
U01276,fmiller,27,Female,iharris@gmail.com,1,Web Dev,3.74,3.39
U01277,antoniotravis,26,Female,matthewgraham@yahoo.com,1,Cyber Security,4.31,4.25
U01278,frenchcharles,16,Female,michelemartinez@yahoo.com,10,Cyber Security,3.79,3.64
U01279,ksalinas,29,Female,chanwilliam@outlook.com,9,Cyber Security,4.58,4.19
U01280,geoffreylong,26,Female,maria44@outlook.com,7,Cyber Security,3.91,3.73
U01281,gibsonkevin,23,Female,fullerjennifer@outlook.com,1,Data Science,3.97,3.85
U01282,smithpaul,26,Male,howelldavid@gmail.com,8,Data Science,4.77,4.43
U01283,josephrodriguez,15,Male,crosbydesiree@yahoo.com,3,Cyber Security,4.21,4.11
U01284,ashepherd,34,Female,susanmartin@gmail.com,8,Web Dev,4.5,4.05
U01285,cunninghampamela,35,Female,williamevans@gmail.com,5,Data Science,4.1,4.05
U01286,fjohnson,27,Male,henrynathaniel@hotmail.com,1,Machine Learning,3.95,3.6
U01287,emily69,33,Female,hvaughn@yahoo.com,7,Data Science,4.44,4.19
U01288,danieljohnson,18,Male,trodriguez@yahoo.com,5,Machine Learning,3.73,3.3
U01289,vwalker,35,Female,lori86@yahoo.com,6,Cyber Security,4.06,4.0
U01290,mario14,16,Male,karen05@outlook.com,6,Data Science,3.81,3.47
U01291,jtanner,34,Female,swright@yahoo.com,8,Web Dev,4.54,4.25
U01292,levans,29,Male,andrea96@outlook.com,9,Data Science,4.92,4.68
U01293,diazraymond,33,Male,tammy31@hotmail.com,2,Data Science,4.99,4.74
U01294,nancyfernandez,30,Male,ritaunderwood@outlook.com,9,Data Science,4.18,3.82
U01295,scott12,34,Female,moorecarlos@hotmail.com,10,Cyber Security,3.88,3.41
U01296,glennrebecca,21,Female,raymond92@hotmail.com,9,Web Dev,4.16,4.11
U01297,smallchristian,27,Male,melissa79@yahoo.com,10,Data Science,4.77,4.76
U01298,nancy57,22,Female,randy42@gmail.com,10,Web Dev,3.81,3.41
U01299,amber65,28,Female,lisalee@gmail.com,7,Cyber Security,4.93,4.88
U01300,joseph98,19,Male,ericjohnson@outlook.com,1,Machine Learning,4.01,3.52
U01301,hhernandez,27,Male,andrea14@hotmail.com,7,Data Science,4.98,4.67
U01302,jonathanhawkins,19,Female,matthewgutierrez@outlook.com,10,Web Dev,4.76,4.43
U01303,jenniferlawson,23,Female,brent72@outlook.com,5,Web Dev,4.71,4.61
U01304,pearsonrobert,33,Female,mercerlaura@outlook.com,6,Cyber Security,3.98,3.86
U01305,christinacastaneda,22,Female,williamphelps@yahoo.com,10,Data Science,3.51,3.18
U01306,oscott,22,Male,ekennedy@outlook.com,7,Machine Learning,4.07,3.62
U01307,justinroberts,16,Female,theresawatson@hotmail.com,5,Web Dev,3.95,3.46
U01308,romerochristina,23,Male,jonathanturner@outlook.com,7,Data Science,3.56,3.46
U01309,tpowell,35,Male,rolson@outlook.com,9,Machine Learning,4.26,4.19
U01310,hallaaron,21,Female,christian27@outlook.com,3,Web Dev,4.1,4.07
U01311,mark71,27,Male,amy78@gmail.com,8,Web Dev,4.45,4.02
U01312,churchpatrick,16,Male,valerieortiz@gmail.com,2,Machine Learning,4.43,4.28
U01313,nicholas58,31,Male,jasonphillips@hotmail.com,7,Machine Learning,3.68,3.68
U01314,stevenmurphy,26,Female,connie81@hotmail.com,2,Cyber Security,4.97,4.86
U01315,bryantjacob,33,Male,dpeterson@gmail.com,4,Data Science,3.78,3.61
U01316,brownjonathan,31,Female,vcastro@gmail.com,7,Data Science,4.17,3.67
U01317,thompsonkathleen,32,Female,markbell@hotmail.com,3,Cyber Security,4.23,3.97
U01318,angelaward,18,Female,jacqueline76@hotmail.com,2,Web Dev,4.72,4.62
U01319,whitejeffrey,25,Male,bullockcarlos@hotmail.com,10,Machine Learning,3.65,3.48
U01320,wfrancis,20,Male,vaughnelizabeth@hotmail.com,7,Machine Learning,4.14,3.97
U01321,vdunn,35,Male,mary33@gmail.com,1,Machine Learning,4.44,4.43
U01322,julieblair,26,Female,arthurhernandez@gmail.com,8,Web Dev,3.82,3.75
U01323,lhood,15,Male,raymaddox@gmail.com,3,Machine Learning,4.44,4.09
U01324,contrerasderek,24,Male,kristin78@gmail.com,2,Machine Learning,4.89,4.83
U01325,ugraves,18,Female,thomasprice@hotmail.com,3,Cyber Security,5.0,4.88
U01326,zmoore,15,Female,pricericky@yahoo.com,5,Web Dev,3.55,3.37
U01327,yrangel,23,Male,laurahorn@hotmail.com,8,Data Science,3.85,3.47
U01328,amybush,27,Male,ianschmidt@yahoo.com,10,Cyber Security,3.97,3.68
U01329,bettyunderwood,15,Female,richardgrimes@outlook.com,7,Cyber Security,4.1,3.76
U01330,phillipspatrick,20,Female,ravenanderson@outlook.com,7,Data Science,3.86,3.58
U01331,qmartin,16,Male,shelley53@hotmail.com,7,Cyber Security,3.81,3.47
U01332,kiara65,20,Male,amy17@outlook.com,8,Web Dev,4.93,4.93
U01333,amiller,15,Male,stephanie50@gmail.com,1,Machine Learning,4.88,4.41
U01334,stricklandrachel,35,Female,lindsey34@outlook.com,4,Web Dev,3.57,3.51
U01335,markpotter,16,Female,tortiz@yahoo.com,6,Data Science,4.01,3.81
U01336,isabella45,33,Male,johnsonjasmine@outlook.com,9,Data Science,4.11,3.72
U01337,williamsrobert,32,Female,rachel05@hotmail.com,2,Cyber Security,3.86,3.64
U01338,tina99,15,Male,martinleonard@gmail.com,1,Web Dev,4.44,3.97
U01339,ryan92,35,Male,yberry@gmail.com,10,Web Dev,4.46,4.23
U01340,kristinpatton,32,Female,ryangarrett@outlook.com,2,Data Science,4.78,4.34
U01341,tellison,29,Male,edward48@gmail.com,7,Web Dev,4.61,4.2
U01342,amorgan,25,Male,ambercraig@yahoo.com,3,Data Science,4.31,3.82
U01343,sweeneymelinda,32,Male,blong@outlook.com,10,Web Dev,4.48,4.02
U01344,ipeters,25,Female,jennifer42@outlook.com,2,Web Dev,3.91,3.46
U01345,hamiltondavid,19,Male,dwaynekim@gmail.com,7,Web Dev,4.39,4.02
U01346,erinjohnston,16,Male,brownjuan@gmail.com,2,Data Science,4.23,4.05
U01347,brandonjones,20,Male,jameszamora@yahoo.com,3,Cyber Security,3.7,3.65
U01348,livingstonrachel,29,Female,jordan90@hotmail.com,7,Web Dev,3.86,3.52
U01349,kristin57,26,Male,matthewfry@outlook.com,4,Data Science,3.94,3.45
U01350,jay37,16,Female,rachel52@gmail.com,1,Data Science,4.89,4.53
U01351,luisortiz,16,Male,tmiller@hotmail.com,5,Web Dev,3.85,3.39
U01352,emilyberg,25,Male,williamromero@yahoo.com,9,Web Dev,3.93,3.53
U01353,victoriawatkins,20,Female,davidwalton@gmail.com,8,Cyber Security,4.05,3.97
U01354,usalazar,15,Male,parker94@hotmail.com,9,Data Science,4.5,4.38
U01355,parrishkevin,28,Female,johnsonandrea@gmail.com,10,Data Science,3.68,3.51
U01356,johnsonrenee,26,Female,rachel58@hotmail.com,9,Machine Learning,4.93,4.85
U01357,jeffreyhall,28,Female,weavermatthew@gmail.com,7,Data Science,4.8,4.51
U01358,annalester,31,Male,vcherry@gmail.com,4,Cyber Security,4.37,3.88
U01359,mwarner,18,Female,briananewton@yahoo.com,5,Machine Learning,4.51,4.13
U01360,kingdarren,22,Female,wlee@gmail.com,1,Machine Learning,3.52,3.31
U01361,kelli73,31,Male,lisa54@outlook.com,1,Machine Learning,4.01,4.01
U01362,zwalsh,26,Male,vjacobs@yahoo.com,3,Web Dev,4.69,4.53
U01363,perezsarah,25,Male,raypeterson@outlook.com,8,Web Dev,3.62,3.36
U01364,pkoch,16,Female,john98@gmail.com,2,Data Science,3.92,3.76
U01365,thull,25,Male,meganwalters@yahoo.com,4,Machine Learning,4.38,4.32
U01366,ltaylor,29,Female,iscott@outlook.com,2,Cyber Security,3.88,3.66
U01367,baxtersamantha,22,Male,darlene18@hotmail.com,5,Web Dev,4.9,4.77
U01368,patrickkari,24,Female,tmckenzie@hotmail.com,9,Cyber Security,3.7,3.25
U01369,alexandra74,21,Male,gilbert75@outlook.com,1,Cyber Security,4.7,4.65
U01370,joseph11,21,Female,rhanson@gmail.com,5,Web Dev,4.26,4.24
U01371,lynn61,22,Male,millermary@yahoo.com,9,Web Dev,4.63,4.63
U01372,maryrogers,19,Female,craigdowns@outlook.com,1,Web Dev,3.97,3.81
U01373,wongmichelle,24,Male,lopezrachel@hotmail.com,9,Web Dev,4.27,3.94
U01374,derrick45,32,Female,torresmartha@yahoo.com,8,Machine Learning,4.79,4.42
U01375,fwalker,22,Male,donald46@gmail.com,4,Machine Learning,4.2,3.97
U01376,gregory21,28,Male,cody90@hotmail.com,10,Machine Learning,4.04,3.7
U01377,silvaamy,16,Male,amanda48@hotmail.com,5,Machine Learning,4.3,4.12
U01378,turnerkelly,35,Male,tgarcia@yahoo.com,5,Data Science,4.58,4.25
U01379,carloliver,22,Male,brandonryan@yahoo.com,6,Machine Learning,4.17,4.15
U01380,susan26,26,Male,eberry@gmail.com,7,Web Dev,4.91,4.71
U01381,danielle11,15,Male,ralphnguyen@outlook.com,8,Cyber Security,3.94,3.54
U01382,iansloan,22,Female,pamelaking@gmail.com,8,Machine Learning,4.21,3.81
U01383,gallagherandrea,32,Male,hopkinsjustin@hotmail.com,2,Data Science,4.64,4.28
U01384,tfrederick,23,Female,lauren87@gmail.com,9,Web Dev,4.53,4.43
